G0	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63
0.6438107	0.0347417	0.1089256	0.6245428	0.2699061	0.5536823	0.2653817	0.0699332	0.2871995	0.4071370	0.2792971	0.2125017	0.4440158	0.1465083	0.6241151	0.1250826	0.1589975	0.0239138	0.5905235	0.5591828	0.7748795	0.3774820	0.2709821	0.4869729	0.3874745	0.4126837	0.3184905	0.1638326	0.3583423	0.2668621	0.4689186	0.0643332	0.6458845	0.0008704	0.7601270	0.0001617	0.7897727	0.0297431	0.0326709	0.0312239	0.5352122	0.4612469	0.4293578	0.7111489	0.4843956	0.1936565	0.2683397	0.1579971	0.6247349	0.6590513	0.0102249	0.1330625	0.5315839	0.7298128	0.5873314	0.4833323	0.1368802	0.1479517	0.2196684	0.2793035	0.4339983	0.2901413	0.0396585	0.4422135
0.6715568	0.0220108	0.1017711	0.6690908	0.3793383	0.6044285	0.3459190	0.0841960	0.1981800	0.3588771	0.1757868	0.2380737	0.4446905	0.0818605	0.6475339	0.0855171	0.1219868	0.0304441	0.6304935	0.4362695	0.5298272	0.3786395	0.3617915	0.5083465	0.4832151	0.3607206	0.3213580	0.1999736	0.3041264	0.1407556	0.4083644	0.0176309	0.7590031	0.0013251	0.7288588	0.0080552	0.0000000	0.1328117	0.2454421	0.1043799	0.6931519	0.5388474	0.4500691	0.7125821	0.1119641	0.4588553	0.1361274	0.0546502	0.6349249	0.6602027	0.0032023	0.1536398	0.5515764	0.6838203	0.6137301	0.5654050	0.0828620	0.0991659	0.1974842	0.3449712	0.4651347	0.3275701	0.1029541	0.4815904
0.6911664	0.0475475	0.0916666	0.5444507	0.4699938	0.6036418	0.3283763	0.0519711	0.2082620	0.3969423	0.3101483	0.2548245	0.4952541	0.1337405	0.6147931	0.1176248	0.1232036	0.0500097	0.6679767	0.5732881	0.7154174	0.5656517	0.2589455	0.6323647	0.4173959	0.4196562	0.2582197	0.1104149	0.2616092	0.1875512	0.5262905	0.0081370	0.7593362	0.0012477	0.7209879	0.0101267	0.6653843	0.0000000	0.0551232	0.0437498	0.5389884	0.5464562	0.4864016	0.7354202	0.4932663	0.1826464	0.3502091	0.1395359	0.6122675	0.6306607	0.0099122	0.2107177	0.6076437	0.8517486	0.6463855	0.5350240	0.1014119	0.1295742	0.1733285	0.3350574	0.4451888	0.3562155	0.0771562	0.4605801
0.5181022	0.0499301	0.1469977	0.6209478	0.2931945	0.5311119	0.2531211	0.0585223	0.2856743	0.3859224	0.2110725	0.2718323	0.4288283	0.0732761	0.7069614	0.0563557	0.1939981	0.0314357	0.6594667	0.5610450	0.6585595	0.4186809	0.3823086	0.5080616	0.4923106	0.4784479	0.3371057	0.1138509	0.3158460	0.1665711	0.4468482	0.0231326	0.6155497	0.0015756	0.7149265	0.0362852	0.7456518	0.0110849	0.0000000	0.0197221	0.6205801	0.4840304	0.5470992	0.7690426	0.4702525	0.0624791	0.3450986	0.3225324	0.6416884	0.7250343	0.0055596	0.1149153	0.6062602	0.6670497	0.5815490	0.4638496	0.0272960	0.1543504	0.2679938	0.3207869	0.5742785	0.2556847	0.0391544	0.4259231
0.7080508	0.0408669	0.1009997	0.6562233	0.3912799	0.6049003	0.2781400	0.0538497	0.2947125	0.3841788	0.2592315	0.2859693	0.4747245	0.0928975	0.6963525	0.1025361	0.1132008	0.0613650	0.6336643	0.6304217	0.6953780	0.4348964	0.2728614	0.6076592	0.4212451	0.3857510	0.2475263	0.1987475	0.2282057	0.2272308	0.4568581	0.0128810	0.7117797	0.0045139	0.7483853	0.0165131	0.6499922	0.0155430	0.0194044	0.0004690	0.5778192	0.4992856	0.4102498	0.7330853	0.5354251	0.0941816	0.3673983	0.2584993	0.5856941	0.5618901	0.0013084	0.1253945	0.6093791	0.6684704	0.6545676	0.4769660	0.0221872	0.1883114	0.2481250	0.3042389	0.5765453	0.2967309	0.0383383	0.4763514
0.7993499	0.0492414	0.1538721	0.6172651	0.3353726	0.5090625	0.2910636	0.0236168	0.1953503	0.4048949	0.3141576	0.2323371	0.3475405	0.1620500	0.6196982	0.0796978	0.0994053	0.0444630	0.5939569	0.5700381	0.7262012	0.6035355	0.3337768	0.5569375	0.5333437	0.3521979	0.3136433	0.1579344	0.3452456	0.2313901	0.4900515	0.0121761	0.6153268	0.0007187	0.6340935	0.0032995	0.0148146	0.2566074	0.3969017	0.2683051	0.0000000	0.7439677	0.2655613	0.0054006	0.1839321	0.5853286	0.1255011	0.0540124	0.6213955	0.5821289	0.0026078	0.1126357	0.5959600	0.7607239	0.6994194	0.4570936	0.0542463	0.1238156	0.2276138	0.3318478	0.4967280	0.2365553	0.0801861	0.5139382
0.6508911	0.0392592	0.1664486	0.6308675	0.3416499	0.5598267	0.2373702	0.1042579	0.2398825	0.2636125	0.2909328	0.2899633	0.5002472	0.0778536	0.6619662	0.0881708	0.1384592	0.0464827	0.5285106	0.5216486	0.6299871	0.5187689	0.2807043	0.5193640	0.3551138	0.4423134	0.2864861	0.1556278	0.3542647	0.1795032	0.4459930	0.0302131	0.6509266	0.0016392	0.7783975	0.0117517	0.7450530	0.0292692	0.0178801	0.0468662	0.6097930	0.0000000	0.1298954	0.0035636	0.4543258	0.1928960	0.3199341	0.1766509	0.6027475	0.4676961	0.0022060	0.1070458	0.5350526	0.5908009	0.7176600	0.4370166	0.0390826	0.1756864	0.2113042	0.2661141	0.4577670	0.3146438	0.0528042	0.4367718
0.7049205	0.0556740	0.1934697	0.6098083	0.3319389	0.5747793	0.3662548	0.0545503	0.2579521	0.3863539	0.2350651	0.2018157	0.5160934	0.0739359	0.7241778	0.0753623	0.1675184	0.0414763	0.6731110	0.5601981	0.6383139	0.5224864	0.3701961	0.5160114	0.4989762	0.2851612	0.2826404	0.1422005	0.2903210	0.2556324	0.4580313	0.0127669	0.6806374	0.0007610	0.5519668	0.0081083	0.6189484	0.0315897	0.0330377	0.0370414	0.5698491	0.5160373	0.0000000	0.7368284	0.5478174	0.1165725	0.3823639	0.2731330	0.6795979	0.6058994	0.0069480	0.1617910	0.6440732	0.6338224	0.6650648	0.3741305	0.0552553	0.1487386	0.1837782	0.3376696	0.3993161	0.3008274	0.0658858	0.3740036
0.5495180	0.0318825	0.1564251	0.6081504	0.3404405	0.4321926	0.2964763	0.0875502	0.2592136	0.3045541	0.2772313	0.2715917	0.4161273	0.0820997	0.6323363	0.0961441	0.1244144	0.0828873	0.6427682	0.6121884	0.6232799	0.4775022	0.3214073	0.5805304	0.3815545	0.3308112	0.2316643	0.1224147	0.2679673	0.1729331	0.4139401	0.0497197	0.8325485	0.0005743	0.6117758	0.0188851	0.7837201	0.0346684	0.0297373	0.0663583	0.5341178	0.3913256	0.1476040	0.0000000	0.4941803	0.1529834	0.3661921	0.1511274	0.6838775	0.6262524	0.0060415	0.1545895	0.5744637	0.7678903	0.5410398	0.3842022	0.0306687	0.2029228	0.1670694	0.2700285	0.4879700	0.3420643	0.1229898	0.3821817
0.8454669	0.0540558	0.0839703	0.7830694	0.3274734	0.4821799	0.3294531	0.0693470	0.2876252	0.3382875	0.3281114	0.2417460	0.4273774	0.0957692	0.5817452	0.0694797	0.1768365	0.0086184	0.6734447	0.5748277	0.6229759	0.5550630	0.3882419	0.5582690	0.3405579	0.4013951	0.3618858	0.1219796	0.3632983	0.1169987	0.4370389	0.0719236	0.7050147	0.0006805	0.6551981	0.0131206	0.7579801	0.0062266	0.0108923	0.0276952	0.5584547	0.6208384	0.4264356	0.7558240	0.0000000	0.7235055	0.1441818	0.0494211	0.5711680	0.5445473	0.0038144	0.1074890	0.5879493	0.6382925	0.6469191	0.4808407	0.0497077	0.1369862	0.1392295	0.2405697	0.5463793	0.2925472	0.0771024	0.4240053
0.8362854	0.0373048	0.1952256	0.5498617	0.2808364	0.5757647	0.3066109	0.0523513	0.2160701	0.3077200	0.2307155	0.2674015	0.2965030	0.1824455	0.6061092	0.1123768	0.1462823	0.0414162	0.6986993	0.4330937	0.6564394	0.3962830	0.2573111	0.6663202	0.3446327	0.5216020	0.2299857	0.1469588	0.2784327	0.1808008	0.4849444	0.0265820	0.5760524	0.0019853	0.5654047	0.0173290	0.6393171	0.0278456	0.0273500	0.0460977	0.4795164	0.5934171	0.4725753	0.5754671	0.5009899	0.0000000	0.3648888	0.3926326	0.5674605	0.5695351	0.0091381	0.0915164	0.6176244	0.7023369	0.5706711	0.4570918	0.0624209	0.1776922	0.1976401	0.3365834	0.4145102	0.2334711	0.0508207	0.4398192
0.6055973	0.0275193	0.1160834	0.5580221	0.2850614	0.5528302	0.2891632	0.0635923	0.2184339	0.2671225	0.2133422	0.2724828	0.3941663	0.1342554	0.6131256	0.1229445	0.1781826	0.0438841	0.5712348	0.6273310	0.7096774	0.3700040	0.2056575	0.6549775	0.3907966	0.4163656	0.3078370	0.1550502	0.2727931	0.2196141	0.4537150	0.0400929	0.6473410	0.0011533	0.6800010	0.0138417	0.6195773	0.0196642	0.0334921	0.0515334	0.6763902	0.5085395	0.4970731	0.6928552	0.4780941	0.2886671	0.0000000	0.0766735	0.6190268	0.5733132	0.0070671	0.1209384	0.5897730	0.6991048	0.5478120	0.4501615	0.0354739	0.1813549	0.2195144	0.2792894	0.3540181	0.2864758	0.0739400	0.5376769
0.5809940	0.0916734	0.0975118	0.6011275	0.2927125	0.6300988	0.3100076	0.0496559	0.2042638	0.3535340	0.3194981	0.1360360	0.4295882	0.1954320	0.6809102	0.1068936	0.1495709	0.0450831	0.5954831	0.6229486	0.7644346	0.5005690	0.3209579	0.6055463	0.2933910	0.3667691	0.3032695	0.1105363	0.2836602	0.1487882	0.4239837	0.0412999	0.7366619	0.0011993	0.7637607	0.0076421	0.6048993	0.0242578	0.0325651	0.0315585	0.4562133	0.5129946	0.5803945	0.5867267	0.4932600	0.1601172	0.3300829	0.0000000	0.5263015	0.5974187	0.0052810	0.1146300	0.7442265	0.7059300	0.6201108	0.4183395	0.0653910	0.0774234	0.1517111	0.3053487	0.4342363	0.3091748	0.0345392	0.5463101
0.7010420	0.0482092	0.1144822	0.7183533	0.3449148	0.5835825	0.2922679	0.0488185	0.2675472	0.3490116	0.2279115	0.3071056	0.4939135	0.1138179	0.8757459	0.1274784	0.0951122	0.0398836	0.5270952	0.7390869	0.6857510	0.4966095	0.3534569	0.5452182	0.5762508	0.4093121	0.2616718	0.1317650	0.2765316	0.1878319	0.3620158	0.0056903	0.7606800	0.0002847	0.5780633	0.0354270	0.5348262	0.0085435	0.0112789	0.0414688	0.7171246	0.6198142	0.4173235	0.6651443	0.5723414	0.1522632	0.3572200	0.1866452	0.0000000	0.2524920	0.0182997	0.0193746	0.7093156	0.3945031	0.3152686	0.5375308	0.1997171	0.2571608	0.6160034	0.3434157	0.3792439	0.5644136	0.0805109	0.7133706
0.6909326	0.0404654	0.1537468	0.7091085	0.3033187	0.7712481	0.2663580	0.0543678	0.2202184	0.2470005	0.1577070	0.2059407	0.4545479	0.0733651	0.7065491	0.0651576	0.1458879	0.0337335	0.5856703	0.5009983	0.7688871	0.5437411	0.2210229	0.6333324	0.5227659	0.3796166	0.2246977	0.1174840	0.2868225	0.1675941	0.4486996	0.0286142	0.6695922	0.0010227	0.7209855	0.0162182	0.6662743	0.0203304	0.0371942	0.0262988	0.4831045	0.4694641	0.4725213	0.5842599	0.5515286	0.1265829	0.2629014	0.1921447	0.4304511	0.0000000	0.0060314	0.0154623	0.5809609	0.5975915	0.5711588	0.4566122	0.0713478	0.1079583	0.1781518	0.3129410	0.4522736	0.3406586	0.0666674	0.5138959
0.6651185	0.0234279	0.0881631	0.5557766	0.3043750	0.5677269	0.2890814	0.0786062	0.2649252	0.2870668	0.2796244	0.2859887	0.5182152	0.1155936	0.6367032	0.1006290	0.1414657	0.0130828	0.6406846	0.4999339	0.7297496	0.4860085	0.2506253	0.6096745	0.4161691	0.3472704	0.2506637	0.1530645	0.3001053	0.1728705	0.4019062	0.0260629	0.6859447	0.0008420	0.5274740	0.0077521	0.7104241	0.0184827	0.0300199	0.0503119	0.5862837	0.5950281	0.4267104	0.6938964	0.4940710	0.0953860	0.4904465	0.2043071	0.5575806	0.4677244	0.0018283	0.1282209	0.5611724	0.5944976	0.5839482	0.3303928	0.0507512	0.1711124	0.1705975	0.3193507	0.5746512	0.3650889	0.0382939	0.4888150
0.8499943	0.0649070	0.1109252	0.5604307	0.4634981	0.5699548	0.2936748	0.1144887	0.2763402	0.4107300	0.2316416	0.2409179	0.4275721	0.1005667	0.5934497	0.0835313	0.1188643	0.0459717	0.6404380	0.5573379	0.6970040	0.4165660	0.2974256	0.4818138	0.4189172	0.2727170	0.2335832	0.1570942	0.2489009	0.1963667	0.5201970	0.0192204	0.6060339	0.0034814	0.8520304	0.0117136	0.6726629	0.0206021	0.0341684	0.0534784	0.6849419	0.4685273	0.4405925	0.6818294	0.5138324	0.0706954	0.4827220	0.2174025	0.6440949	0.5006591	0.0046107	0.0000000	0.5389640	0.6984493	0.6871821	0.5323961	0.0464184	0.1695800	0.1657079	0.2863194	0.5092322	0.3069105	0.0961715	0.4984341
0.6374140	0.0738806	0.1022736	0.6775734	0.3301516	0.5734787	0.2579012	0.0678839	0.1971565	0.4494218	0.2981633	0.1727055	0.3976598	0.1712118	0.5512695	0.0810486	0.1195919	0.0247651	0.5750077	0.7702345	0.6168544	0.4022383	0.3541519	0.5702954	0.4942845	0.4123962	0.2265294	0.2309508	0.3206912	0.1926455	0.3597205	0.0274322	0.7628974	0.0059577	0.6120013	0.0061531	0.6649344	0.0213146	0.0302939	0.0469402	0.4782406	0.5484252	0.3958168	0.7353992	0.5678426	0.0872850	0.3207380	0.2602945	0.5953342	0.6156564	0.0256902	0.1550052	0.0000000	0.4602445	0.3610607	0.4780349	0.1122130	0.2097575	0.1630035	0.3177593	0.3035334	0.2909759	0.1010483	0.5448023
0.7070425	0.0391001	0.0806341	0.6502980	0.3677700	0.5718504	0.3052611	0.0867905	0.2197467	0.2787997	0.2447934	0.1686794	0.3961267	0.0725855	0.5256278	0.0418425	0.1723180	0.0286163	0.5819362	0.5970163	0.6250999	0.4021949	0.2661082	0.5296165	0.4856271	0.4685415	0.3554563	0.1453358	0.2510056	0.1778015	0.4334420	0.0349343	0.5766853	0.0031721	0.6862180	0.0057839	0.7306583	0.0569226	0.0676610	0.0228614	0.5644390	0.5221149	0.5740728	0.7384101	0.4774422	0.1052261	0.4304209	0.1561626	0.5711306	0.4921126	0.0054206	0.1176166	0.5886874	0.0000000	0.5479872	0.2796464	0.0642240	0.1497473	0.2025735	0.2764423	0.5458613	0.2676296	0.0437730	0.4271181
0.6315597	0.0884169	0.1008491	0.6261735	0.3178938	0.5402203	0.2863498	0.0475944	0.2319397	0.3368119	0.2740987	0.2456301	0.5346785	0.0941682	0.7165462	0.0967033	0.1327865	0.0416674	0.5546458	0.5036940	0.7082626	0.4804151	0.3341788	0.5587989	0.3019571	0.4333423	0.2281315	0.1138439	0.2536790	0.2063816	0.4684954	0.0604922	0.6416539	0.0012953	0.6863270	0.0153160	0.6462759	0.0558906	0.0166139	0.0486212	0.4533577	0.4881404	0.5758724	0.6707327	0.4429045	0.0796124	0.3590816	0.2674282	0.7447695	0.4773020	0.0039761	0.1223449	0.6795711	0.5552305	0.0000000	0.3363420	0.0344762	0.1685824	0.1861130	0.2920826	0.4870822	0.3297085	0.0361147	0.4437150
0.7765633	0.0307246	0.0786496	0.7090769	0.4231708	0.6519908	0.3596046	0.0750830	0.2558142	0.2292050	0.3222745	0.2281519	0.3064045	0.1615729	0.5986698	0.2151089	0.1668285	0.0062803	0.6834632	0.6284481	0.7076169	0.4254505	0.3338142	0.5318478	0.3842377	0.4370247	0.2514452	0.1377096	0.2884774	0.2763002	0.4528080	0.0183378	0.5830214	0.0002788	0.5862134	0.0118974	0.6662116	0.0077953	0.0236724	0.0450158	0.5597998	0.6161656	0.3923061	0.6562145	0.5499194	0.1046899	0.3307305	0.1929455	0.6020670	0.5808918	0.0048182	0.0982700	0.5538938	0.5877982	0.4204804	0.0000000	0.0452607	0.0973836	0.1539505	0.2940215	0.4226219	0.3345472	0.0544799	0.5639679
0.5739100	0.0596338	0.1203037	0.7544020	0.3247104	0.5696889	0.3695899	0.0951806	0.2050053	0.3581173	0.2861529	0.2246092	0.4000220	0.0784956	0.6644731	0.0651015	0.1306641	0.0398636	0.5038488	0.5209811	0.6284671	0.4738361	0.2564610	0.5714592	0.5384088	0.4366314	0.3410855	0.1731918	0.3190831	0.2341189	0.4098807	0.0019836	0.6624218	0.0133614	0.5589687	0.0117185	0.7102575	0.0152456	0.0440254	0.0322816	0.5355927	0.5370377	0.4655840	0.8042125	0.4355995	0.1743695	0.2820795	0.2668031	0.5510992	0.5843432	0.0070216	0.1314572	0.6584769	0.6340954	0.5060616	0.5410420	0.0000000	0.1537061	0.2049866	0.3573048	0.4284350	0.2852488	0.0692096	0.3755382
0.6308742	0.0221434	0.0738101	0.5799780	0.3542336	0.6683284	0.2885411	0.0699731	0.1827846	0.3867215	0.3663220	0.2407635	0.3899529	0.0969807	0.7798261	0.0965092	0.1045221	0.0248005	0.7827367	0.6878481	0.6417476	0.5174114	0.3183020	0.5552917	0.4411945	0.3723058	0.2615962	0.1527021	0.2993979	0.1909872	0.4086545	0.0441693	0.6618372	0.0010002	0.7275055	0.0177673	0.6930823	0.0317564	0.0458874	0.0383089	0.5332695	0.6189857	0.4568702	0.6786848	0.4879943	0.0832614	0.3182794	0.2060464	0.6581259	0.5038573	0.0054527	0.1097682	0.5794308	0.7571414	0.6405145	0.4696439	0.0739724	0.0035353	0.1557688	0.3625048	0.3774575	0.3089454	0.1118273	0.5860697
0.6008781	0.0376067	0.0734527	0.7322505	0.3254294	0.5617802	0.2405013	0.0427548	0.2155747	0.3288762	0.2812948	0.2492188	0.5023350	0.1541863	0.6339486	0.1278403	0.1855083	0.0219515	0.5662041	0.6605551	0.6049255	0.4621661	0.2867435	0.4754717	0.3768525	0.2862541	0.3210803	0.1557428	0.3088115	0.1775755	0.3386971	0.0233154	0.6192720	0.0034034	0.6472256	0.0316878	0.6694335	0.0230036	0.0279854	0.0332405	0.5915630	0.4627814	0.3628096	0.5797780	0.4167257	0.1836100	0.3773068	0.1809587	0.5559592	0.6518637	0.0181037	0.1221057	0.5272062	0.7565336	0.4591744	0.3668024	0.0321328	0.1214964	0.0017621	0.3114424	0.5317320	0.3371494	0.0591883	0.3574939
0.5389384	0.0392688	0.1278608	0.5809285	0.3037604	0.5289554	0.2910521	0.0365688	0.2360274	0.3304941	0.3437027	0.2397147	0.3729992	0.1370935	0.6142520	0.1252688	0.2098963	0.0444826	0.5614521	0.4782402	0.6207225	0.5104645	0.2332064	0.5645003	0.3240767	0.3398000	0.3113934	0.1200344	0.2984723	0.1415974	0.5322602	0.0349703	0.7895657	0.0008538	0.6062849	0.0091081	0.6230000	0.0346050	0.0196599	0.0244424	0.4960712	0.5674320	0.4391119	0.7695407	0.5948962	0.0900126	0.3563129	0.1966835	0.6255794	0.5484377	0.0051480	0.1659435	0.6907500	0.6950528	0.4756219	0.5619485	0.0274314	0.1914459	0.2041580	0.0001708	0.4924225	0.2844724	0.0749796	0.4892574
0.6166303	0.0506500	0.1010046	0.6723367	0.3858207	0.6515756	0.3365557	0.1230934	0.2955602	0.3488437	0.2101764	0.2483685	0.3918417	0.0735090	0.6168420	0.0626426	0.1749579	0.0155388	0.6169944	0.7131408	0.6555286	0.3979588	0.3299838	0.5627815	0.4654338	0.3939335	0.2551161	0.2080260	0.2254748	0.1972473	0.4198519	0.0411301	0.7194783	0.0008225	0.5847640	0.0089900	0.6770277	0.0261904	0.0064815	0.0248780	0.5320836	0.5976224	0.4404840	0.7673965	0.4628826	0.1946466	0.3475451	0.2645392	0.6322883	0.6272278	0.0227542	0.0933580	0.5187502	0.6555332	0.7220551	0.5046928	0.0841864	0.1508043	0.1506896	0.3407506	0.0000000	0.2883463	0.0356281	0.6202507
0.7807292	0.0314114	0.1342518	0.5719316	0.2602329	0.6163447	0.2782501	0.0543912	0.1867200	0.3632899	0.2769494	0.2783952	0.4551601	0.1653486	0.7070624	0.1989949	0.1432087	0.0579367	0.6674717	0.5187773	0.6886518	0.5274169	0.2701491	0.5840197	0.4509228	0.3222600	0.2614473	0.1564152	0.3222856	0.3011803	0.3508882	0.0200489	0.6098492	0.0035306	0.5148833	0.0163247	0.7438121	0.0195387	0.0257311	0.0328644	0.5697731	0.6444006	0.4249723	0.7877278	0.4581831	0.1375309	0.3100798	0.1864506	0.6883754	0.6218207	0.0051800	0.1672544	0.7102598	0.6832341	0.5906277	0.4181120	0.0338133	0.1930038	0.1545689	0.3458544	0.5857512	0.0000000	0.0722451	0.3322904
0.7691282	0.0732273	0.1229688	0.5111433	0.3094782	0.6441070	0.2423510	0.1119205	0.2148367	0.4102573	0.2211127	0.2794192	0.3900767	0.0888860	0.8970598	0.1479089	0.1644888	0.0202475	0.5666289	0.6695885	0.8227573	0.4343902	0.3807309	0.6129974	0.3897858	0.3736465	0.3170442	0.1507612	0.3840103	0.1257232	0.4385819	0.0247956	0.6748474	0.0024898	0.7863079	0.0138712	0.7180533	0.0207510	0.0266528	0.0260919	0.5572634	0.6412128	0.3744585	0.7832724	0.4964291	0.1147982	0.4647662	0.2577920	0.7156034	0.5734080	0.0046297	0.1482400	0.5942892	0.7008395	0.6731591	0.4157410	0.0251165	0.1684596	0.2221846	0.2663696	0.4981461	0.3474218	0.0000000	0.3952032
0.6094678	0.0301064	0.0949729	0.6013182	0.4867730	0.7146437	0.3440759	0.0613968	0.2138379	0.3073099	0.2100101	0.2339013	0.4731277	0.1210247	0.7167716	0.1107645	0.1159498	0.0195985	0.7061676	0.5356694	0.7494634	0.4740708	0.2284064	0.6022465	0.4077999	0.3991632	0.2663773	0.0519394	0.2760782	0.1559764	0.4447822	0.0115481	0.6042374	0.0014875	0.7452886	0.0031567	0.6548137	0.0129962	0.0196787	0.0323729	0.4643257	0.5913598	0.4071594	0.5409619	0.4538881	0.1233343	0.3061347	0.2034493	0.5192073	0.5331501	0.0029954	0.1775680	0.5518676	0.6951165	0.5948404	0.5683981	0.0209911	0.2004278	0.1679611	0.4130667	0.5484503	0.1966180	0.1710795	0.0000000
